,name,description,duration,film_date,languages,num_speaker,published_date,url
98,"Rachelle Garniez: ""La Vie en Rose""","Featuring the vocals and mischievous bell-playing of accordionist and singer Rachelle Garniez, the TED House Band -- led by Thomas Dolby on keyboard -- delivers this delightful rendition of the Edith Piaf standard ""La Vie en Rose.""",201,1075680000,33,2,1176701700,"https://www.ted.com/talks/thomas_dolby_and_rachelle_garniez
"
99,Chris Anderson: Technology's long tail,"Chris Anderson, then the editor of Wired, explores the four key stages of any viable technology: setting the right price, gaining market share, displacing an established technology and, finally, becoming ubiquitous.",858,1075680000,23,1,1177632660,"https://www.ted.com/talks/chris_anderson_of_wired_on_tech_s_long_tail
"
100,Natalie MacMaster: Cape Breton fiddling in reel time,"Violinist Natalie MacMaster and TED Musical Director Thomas Dolby play Dolby's original song ""Blue Is a River"" in this ethereal duet -- with a little dancing.",311,1012608000,30,2,1178040660,"https://www.ted.com/talks/natalie_macmaster_fiddles_in_reel_time
"
101,Sergey Brin + Larry Page: The genesis of Google,"Google co-founders Larry Page and Sergey Brin offer a peek inside the Google machine, sharing tidbits about international search patterns, the philanthropic Google Foundation, and the company's dedication to innovation and employee happiness.",1233,1075680000,31,2,1178214660,"https://www.ted.com/talks/sergey_brin_and_larry_page_on_google
"
102,"Stew: ""Black Men Ski""",What happens when a black man visits Aspen? Singer/songwriter Stew and his band are about to let you know.,277,1141344000,22,1,1178545440,"https://www.ted.com/talks/stew_says_black_men_ski
"
103,James Howard Kunstler: The ghastly tragedy of the suburbs,"In James Howard Kunstler's view, public spaces should be inspired centers of civic life and the physical manifestation of the common good. Instead, he argues, what we have in America is a nation of places not worth caring about.",1184,1075680000,21,1,1178958000,"https://www.ted.com/talks/james_howard_kunstler_dissects_suburbia
"
104,David Kelley: Human-centered design,"IDEO's David Kelley says that product design has become much less about the hardware and more about the user experience. He shows video of this new, broader approach, including footage from the Prada store in New York.",1020,1012608000,19,1,1179223200,"https://www.ted.com/talks/david_kelley_on_human_centered_design
"
105,Stewart Brand: What squatter cities can teach us,"Rural villages worldwide are being deserted, as billions of people flock to cities to live in teeming squatter camps and slums. Stewart Brand says this is a good thing. Why? It’ll take you 3 minutes to find out.",185,1138838400,44,1,1179398160,"https://www.ted.com/talks/stewart_brand_on_squatter_cities
"
106,Jeff Hawkins: How brain science will change computing,"Treo creator Jeff Hawkins urges us to take a new look at the brain -- to see it not as a fast processor, but as a memory system that stores and plays back experiences to help us predict, intelligently, what will happen next.",1211,1044144000,29,1,1179760080,"https://www.ted.com/talks/jeff_hawkins_on_how_brain_science_will_change_computing
"
107,Tierney Thys: Swim with the giant sunfish,"Marine biologist Tierney Thys asks us to step into the water to visit the world of the Mola mola, or giant ocean sunfish. Basking, eating jellyfish and getting massages, this behemoth offers clues to life in the open sea.",1001,1044144000,22,1,1179763140,"https://www.ted.com/talks/tierney_thys_swims_with_the_giant_sunfish
"
108,Blaise Agüera y Arcas: How PhotoSynth can connect the world's images,"Blaise Aguera y Arcas leads a dazzling demo of Photosynth, software that could transform the way we look at digital images. Using still photos culled from the Web, Photosynth builds breathtaking dreamscapes and lets us navigate them.",450,1172880000,34,1,1180226220,"https://www.ted.com/talks/blaise_aguera_y_arcas_demos_photosynth
"
109,John Doerr: Salvation (and profit) in greentech,"""I don't think we're going to make it,"" John Doerr says in an emotional talk about climate change and investment. To create a world fit for his daughter to live in, he says, we need to invest now in clean, green energy.",1072,1172880000,20,1,1180266840,"https://www.ted.com/talks/john_doerr_sees_salvation_and_profit_in_greentech
"
110,Ngozi Okonjo-Iweala: Want to help Africa? Do business here,"We know the negative images of Africa -- famine and disease, conflict and corruption. But, says Ngozi Okonjo-Iweala, there's another, less-told story happening in many African nations: one of reform, economic growth and business opportunity.",1213,1172880000,32,1,1180491120,"https://www.ted.com/talks/ngozi_okonjo_iweala_on_doing_business_in_africa
"
111,Anand Agarawala: Rethink the desktop with BumpTop,"Anand Agarawala presents BumpTop, a user interface that takes the usual desktop metaphor to a glorious, 3-D extreme, transforming file navigation into a freewheeling playground of crumpled documents and clipping-covered ""walls.""",279,1172880000,31,1,1181044860,"https://www.ted.com/talks/anand_agarawala_demos_his_bumptop_desktop
"
112,Robert Thurman: We can be Buddhas,"In our hyperlinked world, we can know anything, anytime. And this mass enlightenment, says Buddhist scholar Bob Thurman, is our first step toward Buddha nature.",726,1164931200,31,1,1181125860,"https://www.ted.com/talks/bob_thurman_says_we_can_be_buddhas
"
113,David Rockwell: A memorial at Ground Zero,"In this emotionally charged conversation with journalist Kurt Andersen, designer David Rockwell discusses the process of building a viewing platform at Ground Zero shortly after 9/11.",1477,1012608000,18,1,1181625060,"https://www.ted.com/talks/david_rockwell_builds_at_ground_zero
"
114,Thomas Barnett: Let's rethink America's military strategy,"In this bracingly honest talk, international security strategist Thomas Barnett outlines a post-Cold War solution for the foundering U.S. military that is both sensible and breathtaking in its simplicity: Break it in two.",1402,1107302400,19,1,1181779860,"https://www.ted.com/talks/thomas_barnett_draws_a_new_map_for_peace
"
115,"Ethel: A string quartet plays ""Blue Room""","The avant-garde string quartet Ethel performs the third movement from Phil Kline's four-part suite ""The Blue Room and Other Stories."" Searching melodic lines show off the deep, emotional musicality of these passionate players.",214,1138838400,0,1,1182184140,"https://www.ted.com/talks/ethel_performs_blue_room
"
116,Stephen Lawler: Tour Microsoft's Virtual Earth,"Microsoft's Stephen Lawler gives a whirlwind tour of Virtual Earth, moving up, down and through its hyper-real cityscapes with dazzlingly fluidity, a remarkable feat that requires staggering amounts of data to bring into focus.",370,1172880000,25,1,1182332160,"https://www.ted.com/talks/stephen_lawler_tours_microsoft_virtual_earth
"
117,Hans Rosling: New insights on poverty,"Researcher Hans Rosling uses his cool data tools to show how countries are pulling themselves out of poverty. He demos Dollar Street, comparing households of varying income levels worldwide. Then he does something really amazing.",1137,1172880000,35,1,1182762720,"https://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty
"
118,Bill Stone: I'm going to the moon. Who's with me?,"Bill Stone, a maverick cave explorer who has plumbed Earth’s deepest abysses, discusses his efforts to mine lunar ice for space fuel and to build an autonomous robot for studying Jupiter’s moon Europa.",1063,1172880000,24,1,1182941400,"https://www.ted.com/talks/bill_stone_explores_the_earth_and_space
"
119,Dan Dennett: Dangerous memes,"Starting with the simple tale of an ant, philosopher Dan Dennett unleashes a devastating salvo of ideas, making a powerful case for the existence of memes -- concepts that are literally alive.",926,1012608000,32,1,1183412700,"https://www.ted.com/talks/dan_dennett_on_dangerous_memes
"
120,Alan Russell: The potential of regenerative medicine,"Alan Russell studies regenerative medicine -- a breakthrough way of thinking about disease and injury, using a process that can signal the body to rebuild itself.",1165,1138838400,33,1,1183545900,"https://www.ted.com/talks/alan_russell_on_regenerating_our_bodies
"
121,Jonathan Harris: The Web's secret stories,"Jonathan Harris wants to make sense of the emotional world of the Web. With deep compassion for the human condition, his projects troll the Internet to find out what we're all feeling and looking for.",1030,1172880000,23,1,1183925640,"https://www.ted.com/talks/jonathan_harris_tells_the_web_s_secret_stories
"
122,Emily Oster: Flip your thinking on AIDS in Africa,Emily Oster re-examines the stats on AIDS in Africa from an economic perspective and reaches a stunning conclusion: Everything we know about the spread of HIV on the continent is wrong.,934,1172880000,22,1,1184221140,"https://www.ted.com/talks/emily_oster_flips_our_thinking_on_aids_in_africa
"
123,"Will Wright: Spore, birth of a game","In a friendly, high-speed presentation, Will Wright demos his newest game, Spore, which promises to dazzle users even more than his previous masterpieces.",997,1172880000,19,1,1184667720,"https://www.ted.com/talks/will_wright_makes_toys_that_make_worlds
"
124,Rives: The  4 a.m. mystery,"Poet Rives does 8 minutes of lyrical origami, folding history into a series of coincidences surrounding that most surreal of hours, 4 o'clock in the morning.",552,1172880000,34,1,1184683440,"https://www.ted.com/talks/rives_on_4_a_m
"
125,David Bolinsky: Visualizing the wonder of a living cell,Medical animator David Bolinsky presents 3 minutes of stunning animation that show the bustling life inside a cell.,585,1172880000,27,1,1185093060,"https://www.ted.com/talks/david_bolinsky_animates_a_cell
"
126,Allison Hunt: How to get (a new) hip,When Allison Hunt found out that she needed a new hip -- and that Canada’s national health care system would require her to spend nearly 2 years on a waiting list (and in pain) -- she took matters into her own hands.,288,1172880000,39,1,1185287940,"https://www.ted.com/talks/allison_hunt_gets_a_new_hip
"
127,George Ayittey: Africa's cheetahs versus hippos,"Ghanaian economist George Ayittey unleashes a torrent of controlled anger toward corrupt leaders in Africa -- and calls on the ""Cheetah generation"" to take back the continent.",1070,1181001600,20,1,1185791520,"https://www.ted.com/talks/george_ayittey_on_cheetahs_vs_hippos
"
128,Ngozi Okonjo-Iweala: Aid versus trade,"Ngozi Okonjo-Iweala, the former finance minister of Nigeria, sums up four days of intense discussion on aid versus trade on the closing day of TEDGlobal 2007, and shares a personal story explaining her own commitment to this cause.",1330,1181174400,21,1,1185879300,"https://www.ted.com/talks/ngozi_okonjo_iweala_on_aid_versus_trade
"
